passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
3508.00,Saanvi Shah,2023-05-22,47.00,1492.60,4.66
3509.00,Mahika Sekhon,2022-11-03,82.00,1321.02,3.37
3510.00,Nakul Jani,2023-06-08,49.00,1944.23,4.11
3511.00,Elakshi Bala,2023-04-14,44.00,1961.04,3.22
3512.00,Umang Rattan,2023-03-03,25.00,708.14,4.68
3513.00,Advik Dhaliwal,2023-01-07,70.00,390.19,4.29
3514.00,Romil Dhaliwal,2023-04-08,46.00,265.79,3.59
3515.00,Amira Dua,2022-10-24,13.00,338.37,4.27
3516.00,Kanav Ganguly,2023-02-24,33.00,431.31,3.07
3517.00,Saanvi Magar,2022-10-04,81.00,269.50,3.26
3518.00,Indranil Thaman,2022-11-28,17.00,260.53,4.58
3519.00,Khushi Zacharia,2023-03-10,76.00,933.35,4.92
3520.00,Madhup Badal,2023-04-17,67.00,1243.00,4.84
3521.00,Samaira Chakraborty,2022-11-12,41.00,519.35,3.37
3522.00,Krish Bhatnagar,2023-05-29,43.00,598.19,3.93
3523.00,Zeeshan Talwar,2022-12-16,86.00,1216.32,4.70
3524.00,Jiya Sachdeva,2023-03-29,62.00,1594.68,3.15
3525.00,Anaya Borra,2023-04-10,50.00,1244.81,4.61
3526.00,Sumer Srivastava,2022-12-06,47.00,897.95,4.94
3527.00,Anaya Dubey,2023-04-02,88.00,162.34,3.34
3528.00,Yuvraj  Andra,2023-03-23,46.00,139.76,4.33
3529.00,Yashvi Bhandari,2023-04-05,75.00,111.32,4.11
3530.00,Fateh Bal,2022-10-24,45.00,741.67,3.85
3531.00,Ishita Gera,2023-01-19,89.00,891.55,4.88
3532.00,Jiya Upadhyay,2023-05-17,97.00,1323.66,4.50
3533.00,Hridaan Chhabra,2023-01-30,78.00,1668.97,3.16
3534.00,Hridaan Rajan,2023-02-14,33.00,1669.26,3.89
3535.00,Aaryahi Reddy,2023-01-02,18.00,845.94,4.12
3536.00,Shamik Reddy,2023-06-27,12.00,1157.05,4.77
3537.00,Lagan Choudhury,2022-11-07,54.00,1685.24,3.25
3538.00,Reyansh Gara,2022-10-22,94.00,1661.71,3.38
3539.00,Hiran Balasubramanian,2022-11-08,24.00,1972.71,3.31
3540.00,Pari Dutt,2022-11-27,38.00,1774.63,4.46
3541.00,Tushar Bera,2023-02-08,42.00,664.81,3.44
3542.00,Aarna Venkataraman,2023-05-13,85.00,1314.59,3.43
3543.00,Lagan Vaidya,2023-05-12,62.00,1056.77,4.48
3544.00,Bhamini Rege,2023-02-20,48.00,876.16,3.27
3545.00,Tara Kuruvilla,2023-07-03,99.00,311.20,4.46
3546.00,Nayantara Hayre,2023-05-23,17.00,1176.30,3.53
3547.00,Rati Comar,2022-10-15,45.00,635.26,4.94
3548.00,Vihaan Bal,2022-09-22,55.00,1199.29,3.44
3549.00,Rhea Ahuja,2023-04-27,90.00,1044.32,3.69
3550.00,Aradhya Sarraf,2023-05-13,86.00,1761.82,4.51
3551.00,Damini Vaidya,2023-06-12,14.00,1293.29,3.73
3552.00,Aaryahi Dugal,2023-04-18,27.00,1503.86,4.47
3553.00,Navya Golla,2022-10-24,28.00,873.67,4.67
3554.00,Keya Golla,2023-05-21,36.00,465.15,3.87
3555.00,Divij Singh,2023-07-05,46.00,1667.98,3.79
3556.00,Nehmat Kibe,2023-02-24,25.00,1246.14,4.07
3557.00,Sara Mall,2023-04-06,52.00,1721.48,3.91
3558.00,Manjari Ram,2022-09-27,80.00,1629.45,4.40
3559.00,Zain Tandon,2023-06-10,69.00,563.66,4.38
3560.00,Gokul Sankar,2022-11-23,95.00,1598.42,4.44
3561.00,Sara Varghese,2022-12-03,78.00,328.07,3.65
3562.00,Romil Sheth,2023-03-29,53.00,801.19,3.44
3563.00,Rasha Raju,2023-02-17,66.00,496.54,4.42
3564.00,Anvi Atwal,2022-11-21,58.00,839.22,3.49
3565.00,Shlok Kalla,2023-02-15,99.00,1050.16,3.10
3566.00,Lagan Mander,2022-08-24,46.00,913.58,3.54
3567.00,Divij Dhaliwal,2022-09-02,21.00,380.93,3.04
3568.00,Lavanya Sama,2023-04-25,53.00,148.80,4.48
3569.00,Uthkarsh Dugar,2022-10-13,38.00,1458.53,4.79
3570.00,Badal Mallick,2023-03-11,52.00,1137.41,3.98
3571.00,Ranbir Sahota,2022-12-02,39.00,291.09,3.99
3572.00,Anika Goswami,2022-12-11,61.00,1049.14,3.33
3573.00,Shamik Sane,2023-05-20,89.00,1273.18,4.72
3574.00,Aayush Gulati,2022-08-13,23.00,1548.28,4.53
3575.00,Akarsh Dalal,2023-05-29,37.00,1405.70,4.09
3576.00,Vivaan Kant,2023-01-05,64.00,834.23,3.17
3577.00,Vivaan Karnik,2023-05-25,97.00,545.37,3.93
3578.00,Ayesha Dalal,2022-08-22,35.00,917.31,4.67
3579.00,Hansh Ghosh,2022-09-20,63.00,1560.91,3.22
3580.00,Umang Dutta,2023-01-06,64.00,1301.74,3.16
3581.00,Adira Kothari,2023-05-08,22.00,102.06,3.88
3582.00,Samar Jaggi,2023-01-12,60.00,529.46,3.02
3583.00,Tushar Tiwari,2022-12-14,12.00,198.68,3.71
3584.00,Pranay Bhardwaj,2022-09-09,33.00,1663.82,4.25
3585.00,Vanya Sem,2023-01-27,41.00,1987.52,3.95
3586.00,Dhanuk Chand,2023-03-25,95.00,1101.71,4.19
3587.00,Dishani Gopal,2023-04-05,33.00,851.32,3.29
3588.00,Nitya Karpe,2023-04-06,49.00,974.17,4.94
3589.00,Umang Krish,2023-03-15,19.00,1582.15,4.25
3590.00,Tiya Thaman,2022-10-05,34.00,1929.80,4.18
3591.00,Tiya Chanda,2022-08-12,67.00,1683.70,4.90
3592.00,Madhup Grewal,2023-06-14,77.00,402.16,3.61
3593.00,Anika Bumb,2023-05-14,71.00,642.63,3.35
3594.00,Ehsaan Sathe,2023-05-14,95.00,1506.35,4.99
3595.00,Divit Bir,2023-04-19,10.00,1581.96,3.73
3596.00,Saksham Swamy,2022-10-20,75.00,988.99,3.85
3597.00,Aayush Lala,2023-06-02,78.00,1804.56,4.86
3598.00,Vanya Mani,2023-06-02,84.00,890.55,3.01
3599.00,Stuvan Yadav,2022-12-24,45.00,904.35,3.20
3600.00,Arhaan Lalla,2022-11-28,80.00,948.39,4.06
3601.00,Jiya Soni,2023-03-14,52.00,1083.31,3.09
3602.00,Eva Ghose,2022-08-22,30.00,1419.15,4.94
3603.00,Divit Desai,2023-07-06,99.00,465.17,3.15
3604.00,Stuvan Chand,2022-12-05,84.00,936.08,4.93
3605.00,Taimur Dyal,2023-03-01,17.00,1640.23,3.20
3606.00,Ahana  Basu,2023-06-26,35.00,131.74,4.29
3607.00,Tushar Hegde,2023-01-31,57.00,1926.86,4.47
3608.00,Yasmin Jha,2023-02-02,66.00,1354.88,4.79
3609.00,Arnav Gara,2023-03-03,43.00,677.42,4.61
3610.00,Nehmat Loyal,2023-06-19,88.00,456.03,4.31
3611.00,Ivan Sur,2023-02-17,95.00,538.68,3.15
3612.00,Aayush Som,2022-09-08,93.00,151.56,4.62
3613.00,Vardaniya Sama,2023-02-27,40.00,1441.96,4.05
3614.00,Ira Doctor,2023-06-26,57.00,1692.66,4.56
3615.00,Samar Gulati,2023-03-21,43.00,973.17,3.48
3616.00,Hansh Hari,2022-09-25,29.00,931.53,3.78
3617.00,Kimaya Singh,2023-02-07,33.00,452.67,3.47
3618.00,Nakul Agate,2023-06-05,27.00,523.64,3.69
3619.00,Jhanvi Bhakta,2022-10-05,70.00,388.77,4.89
3620.00,Yashvi Venkatesh,2022-09-21,62.00,174.47,3.16
3621.00,Nirvi Saxena,2023-05-04,14.00,1533.60,4.46
3622.00,Pihu Kala,2023-02-17,70.00,137.37,4.71
3623.00,Lagan Suri,2023-06-27,59.00,1578.14,4.46
3624.00,Hiran Bhandari,2023-01-08,30.00,1563.93,4.39
3625.00,Indrans Deshpande,2022-12-31,100.00,1794.55,3.50
3626.00,Lavanya Bawa,2023-04-28,56.00,938.23,3.27
3627.00,Taran Kashyap,2023-06-24,46.00,1630.67,3.91
3628.00,Hunar Cherian,2023-05-07,64.00,1021.44,4.33
3629.00,Advik Krishnamurthy,2022-11-19,24.00,282.30,4.32
3630.00,Abram Kala,2023-05-14,10.00,239.04,3.69
3631.00,Arhaan Handa,2022-12-08,52.00,880.89,4.35
3632.00,Krish Aurora,2023-06-16,77.00,1474.73,3.92
3633.00,Tejas Goswami,2023-06-17,16.00,1382.02,4.91
3634.00,Manjari Agarwal,2023-05-15,51.00,1073.92,4.93
3635.00,Ryan Sahni,2023-03-03,24.00,401.64,4.29
3636.00,Neelofar Bobal,2023-02-27,38.00,1037.70,3.44
3637.00,Aaryahi Deshpande,2022-11-05,28.00,289.95,3.25
3638.00,Gokul Kapadia,2023-07-03,74.00,1806.21,3.08
3639.00,Kashvi Rama,2022-11-01,57.00,827.45,4.30
3640.00,Dhanuk Mahajan,2023-05-14,59.00,1748.99,3.56
3641.00,Ayesha Deshpande,2022-09-28,71.00,1669.76,4.27
3642.00,Saira Keer,2022-10-23,96.00,1797.45,4.43
3643.00,Riaan Verma,2022-10-14,57.00,1463.95,4.59
3644.00,Biju Kunda,2023-01-29,95.00,309.27,3.91
3645.00,Kashvi Lal,2023-03-08,30.00,1173.72,4.26
3646.00,Manjari Krishna,2023-05-13,100.00,776.34,3.20
3647.00,Stuvan Kadakia,2023-01-20,85.00,1477.88,4.74
3648.00,Mamooty Hayer,2022-10-18,71.00,1527.31,4.27
3649.00,Riya Soni,2023-04-10,79.00,834.51,4.00
3650.00,Hrishita Sethi,2022-12-09,61.00,1051.07,4.47
3651.00,Amira Tara,2023-04-01,72.00,1450.10,4.86
3652.00,Kismat Ranganathan,2022-12-21,13.00,1008.57,4.42
3653.00,Shalv Choudhury,2023-04-11,77.00,1763.28,4.79
3654.00,Mannat Sandal,2023-01-15,59.00,1176.07,4.21
3655.00,Eshani Chahal,2023-01-04,74.00,821.16,4.12
3656.00,Sumer Kota,2023-02-06,34.00,188.23,4.45
3657.00,Abram Chandra,2023-04-11,43.00,1329.17,4.23
3658.00,Romil Batra,2023-03-14,75.00,1206.08,4.62
3659.00,Vritika Tiwari,2023-02-05,81.00,1034.40,3.06
3660.00,Madhup Shenoy,2023-01-12,48.00,1623.19,3.65
3661.00,Himmat Sastry,2022-09-29,94.00,1669.97,4.97
3662.00,Kanav Balan,2022-10-01,24.00,1113.03,4.42
3663.00,Ritvik Buch,2023-02-11,32.00,148.99,4.54
3664.00,Reyansh Hegde,2022-10-14,71.00,1172.53,3.76
3665.00,Kiaan Rajan,2023-02-07,68.00,1450.03,3.58
3666.00,Mishti Biswas,2022-10-07,77.00,267.80,4.06
3667.00,Dhanush Borra,2022-09-13,45.00,332.46,4.18
3668.00,Piya Srivastava,2022-12-02,75.00,1015.85,3.76
3669.00,Saira Sastry,2023-05-03,63.00,500.48,4.82
3670.00,Gatik Sami,2023-01-28,84.00,1127.72,3.11
3671.00,Vardaniya Yogi,2023-04-05,100.00,1236.88,4.57
3672.00,Anvi Brar,2023-06-11,87.00,1722.97,3.49
3673.00,Madhav Bala,2023-05-27,22.00,735.64,3.53
3674.00,Abram Bahri,2023-02-27,49.00,727.55,3.61
3675.00,Shalv Koshy,2023-05-30,41.00,1095.66,4.29
3676.00,Ishaan Chahal,2023-06-28,21.00,1685.23,3.49
3677.00,Charvi Gade,2023-06-18,69.00,365.16,4.60
3678.00,Khushi Kari,2023-05-23,81.00,839.80,4.90
3679.00,Ivan Chandran,2023-02-13,98.00,1219.43,3.13
3680.00,Pranay Garde,2023-01-07,64.00,1047.22,3.67
3681.00,Lakshit Dave,2023-04-03,84.00,1892.74,3.63
3682.00,Arhaan Jha,2023-02-23,55.00,1419.76,3.82
3683.00,Ayesha Datta,2023-06-01,53.00,992.83,4.03
3684.00,Mamooty Seth,2023-04-25,88.00,1094.80,3.66
3685.00,Shamik Roy,2022-08-20,64.00,1111.78,4.55
3686.00,Zara Dube,2022-12-24,20.00,617.42,3.10
3687.00,Jayan Bajwa,2023-03-26,87.00,447.46,4.05
3688.00,Parinaaz Biswas,2022-09-18,58.00,1533.03,3.53
3689.00,Dhanush Baria,2023-01-09,23.00,1584.11,4.89
3690.00,Vanya Kata,2022-10-31,90.00,813.34,4.70
3691.00,Eva Choudhry,2022-11-15,78.00,869.89,4.18
3692.00,Riaan Rao,2023-07-09,13.00,421.80,4.82
3693.00,Indrajit Handa,2023-04-10,30.00,1036.38,4.82
3694.00,Umang Batra,2023-01-08,89.00,1507.31,4.80
3695.00,Saira Khatri,2023-01-19,46.00,954.02,3.82
3696.00,Ehsaan Ganesh,2023-06-09,10.00,473.05,3.01
3697.00,Ryan Kumar,2023-04-13,40.00,948.48,3.27
3698.00,Shamik Sha,2022-10-30,92.00,694.59,4.66
3699.00,Indranil Baria,2022-10-13,87.00,1943.94,3.33
3700.00,Biju Handa,2023-03-13,47.00,709.56,4.88
3701.00,Lavanya Mani,2023-06-19,88.00,181.59,3.48
3702.00,Vritika Mani,2023-04-14,10.00,721.11,3.97
3703.00,Oorja Badami,2023-01-30,16.00,836.67,3.61
3704.00,Sahil Andra,2023-01-07,40.00,801.64,4.05
3705.00,Pari Dalal,2022-11-09,60.00,409.62,3.47
3706.00,Vanya Rout,2023-03-21,41.00,193.37,3.60
3707.00,Devansh Doshi,2022-10-20,84.00,250.54,3.75
3708.00,Madhup Dora,2023-06-29,36.00,558.42,4.34
3709.00,Saksham Ranganathan,2022-11-28,62.00,1851.60,4.57
3710.00,Aarna Mangat,2023-05-26,58.00,211.40,3.95
3711.00,Himmat Kalla,2023-05-24,21.00,656.20,3.48
3712.00,Akarsh Keer,2023-02-28,90.00,550.31,3.45
3713.00,Shamik Seth,2023-01-05,96.00,644.58,3.55
3714.00,Lakshay Karnik,2023-01-09,100.00,132.69,4.45
3715.00,Pihu Amble,2022-09-25,50.00,617.38,3.27
3716.00,Ivan Halder,2022-09-12,35.00,1138.06,3.82
3717.00,Ishaan Chacko,2022-10-19,76.00,1351.92,4.06
3718.00,Divyansh Wagle,2022-12-09,42.00,483.92,4.22
3719.00,Divyansh Das,2023-01-06,88.00,1512.42,3.15
3720.00,Onkar Mannan,2023-02-06,89.00,740.45,4.05
3721.00,Shamik Golla,2023-06-16,56.00,1253.68,3.23
3722.00,Devansh Keer,2022-09-06,71.00,1946.40,4.60
3723.00,Jayesh Dutta,2022-09-30,63.00,1107.33,4.61
3724.00,Jhanvi Halder,2022-08-22,88.00,719.88,4.56
3725.00,Seher Chacko,2023-01-02,51.00,1081.74,4.41
3726.00,Badal Kalla,2023-05-07,61.00,1948.52,4.43
3727.00,Vidur Gill,2022-10-25,93.00,1989.82,4.54
3728.00,Aarna Bath,2022-10-13,12.00,1823.17,3.41
3729.00,Mannat Vyas,2023-02-24,80.00,970.27,4.86
3730.00,Jayan Ramaswamy,2023-03-17,16.00,1934.70,3.41
3731.00,Suhana Sangha,2023-06-28,89.00,1483.24,4.53
3732.00,Vihaan Kata,2022-09-19,36.00,1198.51,3.05
3733.00,Tejas Shah,2023-01-02,66.00,1911.74,3.62
3734.00,Vedika Baria,2022-10-08,57.00,175.33,3.72
3735.00,Rasha Bajwa,2022-08-26,54.00,442.95,3.07
3736.00,Ritvik Bhatnagar,2023-04-15,92.00,1549.86,3.28
3737.00,Chirag Bassi,2022-12-10,38.00,172.68,3.89
3738.00,Rati Jayaraman,2023-02-24,44.00,538.91,4.36
3739.00,Tarini Johal,2023-02-17,89.00,260.94,3.04
3740.00,Kanav Chana,2022-11-22,58.00,298.04,4.52
3741.00,Tushar Sarin,2023-04-15,32.00,1650.83,3.55
3742.00,Aayush Bhasin,2022-10-07,51.00,1775.72,4.11
3743.00,Mohanlal Chaudhry,2023-04-17,61.00,331.99,3.27
3744.00,Divij Bhalla,2023-05-13,73.00,168.73,3.06
3745.00,Tushar Seshadri,2023-02-03,14.00,1396.15,4.38
3746.00,Keya Ahuja,2023-01-06,56.00,853.23,3.91
3747.00,Mohanlal Upadhyay,2022-10-01,73.00,1130.54,3.34
3748.00,Shlok Magar,2023-02-01,63.00,347.19,4.99
3749.00,Ahana  Sha,2022-10-27,82.00,1068.87,4.32
3750.00,Zeeshan Vyas,2022-11-04,39.00,612.85,3.48
3751.00,Raghav Saha,2022-11-10,21.00,1358.37,4.85
3752.00,Tiya Shankar,2023-04-08,47.00,1989.33,3.78
3753.00,Advik Gole,2023-07-02,96.00,791.56,3.85
3754.00,Aniruddh Bhasin,2022-08-20,82.00,1826.55,3.05
3755.00,Farhan Tata,2023-05-02,56.00,248.14,3.93
3756.00,Biju Jhaveri,2023-06-26,31.00,747.20,4.92
3757.00,Arnav Rana,2022-08-10,10.00,1737.34,3.23
3758.00,Advika Joshi,2022-12-21,83.00,116.42,4.80
3759.00,Aaryahi Vora,2022-11-03,62.00,353.16,3.59
3760.00,Ivan Ramachandran,2023-04-13,92.00,324.27,3.92
3761.00,Charvi Samra,2022-09-17,95.00,1480.08,3.40
3762.00,Elakshi Dua,2023-05-29,47.00,1447.19,4.78
3763.00,Fateh Char,2022-09-09,54.00,1589.87,3.28
3764.00,Aaryahi Mander,2022-08-22,23.00,587.83,4.54
3765.00,Manjari Kalla,2023-02-17,46.00,1794.90,3.69
3766.00,Riya Iyer,2023-01-05,17.00,831.38,4.69
3767.00,Shlok Bhatt,2022-11-08,31.00,778.48,4.92
3768.00,Miraya Loke,2022-09-25,90.00,175.37,4.62
3769.00,Divyansh Koshy,2023-05-02,83.00,642.11,3.45
3770.00,Khushi Andra,2022-12-25,11.00,1059.84,4.14
3771.00,Samarth Ravel,2022-10-20,38.00,508.34,3.11
3772.00,Aarav Jain,2023-04-12,23.00,940.32,4.78
3773.00,Veer Sehgal,2023-06-30,40.00,919.50,3.25
3774.00,Trisha Goswami,2022-12-04,77.00,1583.55,3.02
3775.00,Madhav Sane,2022-08-20,55.00,544.70,3.52
3776.00,Elakshi Lall,2023-05-03,17.00,1069.24,4.80
3777.00,Damini Date,2022-08-22,47.00,1475.93,3.16
3778.00,Seher Sandhu,2023-04-03,23.00,791.39,4.35
3779.00,Rhea Dara,2023-02-18,54.00,152.17,4.38
3780.00,Zain Buch,2022-12-22,66.00,157.81,3.39
3781.00,Inaaya  Vala,2022-08-13,76.00,1116.21,3.65
3782.00,Umang Das,2023-07-01,95.00,476.86,4.92
3783.00,Trisha Kari,2022-09-12,92.00,785.52,3.06
3784.00,Nakul Korpal,2022-08-19,15.00,949.50,3.40
3785.00,Sana Ravel,2023-02-04,62.00,460.98,4.93
3786.00,Sara Iyengar,2023-01-26,56.00,1642.50,3.48
3787.00,Jayan Madan,2023-01-04,77.00,676.44,3.04
3788.00,Baiju Balakrishnan,2023-01-18,69.00,230.61,3.26
3789.00,Eva Wali,2023-01-19,55.00,1874.84,3.87
3790.00,Aayush Sen,2023-02-20,72.00,167.85,3.23
3791.00,Abram Deshpande,2023-06-19,20.00,1473.80,4.09
3792.00,Pihu Aurora,2023-01-20,66.00,591.49,4.11
3793.00,Keya Kala,2022-12-04,85.00,470.38,3.93
3794.00,Rania Varughese,2023-06-22,39.00,1415.93,3.73
3795.00,Piya Raja,2022-08-14,73.00,1270.22,3.79
3796.00,Rania Karan,2022-10-25,13.00,954.50,4.73
3797.00,Rohan Sarraf,2023-05-20,38.00,153.53,4.26
3798.00,Aarna Sachar,2022-08-23,71.00,1256.95,3.46
3799.00,Shray Datta,2022-09-19,77.00,1071.46,4.49
3800.00,Jiya Devi,2022-12-22,28.00,732.10,4.18
3801.00,Amani Rattan,2022-09-06,48.00,1182.60,3.84
3802.00,Adah Bose,2022-08-27,60.00,1286.92,4.37
3803.00,Taran Buch,2022-10-09,51.00,280.10,4.15
3804.00,Jhanvi Shetty,2023-06-16,30.00,1063.06,4.10
3805.00,Yasmin Datta,2022-12-03,83.00,1951.34,4.38
3806.00,Diya Shanker,2023-05-18,24.00,724.65,3.63
3807.00,Parinaaz Sule,2022-12-27,90.00,1644.17,3.45
3808.00,Nayantara Kade,2023-05-08,43.00,1976.31,4.72
3809.00,Anika Goel,2022-11-22,67.00,1199.67,3.80
3810.00,Badal Gara,2023-05-24,17.00,975.62,4.75
3811.00,Ivana Wadhwa,2023-01-20,41.00,894.05,3.79
3812.00,Gokul Soni,2023-03-04,63.00,879.72,4.85
3813.00,Vivaan Krishnan,2022-12-18,65.00,864.32,3.33
3814.00,Divit Chauhan,2023-03-07,24.00,956.21,4.38
3815.00,Hansh Vaidya,2022-12-15,39.00,1258.17,4.09
3816.00,Mamooty Vyas,2022-11-25,39.00,616.79,4.65
3817.00,Vivaan Balay,2023-02-18,24.00,1939.96,3.97
3818.00,Sahil Wagle,2023-02-19,78.00,705.96,4.80
3819.00,Dishani Chakrabarti,2023-04-28,56.00,266.93,3.89
3820.00,Riaan Shan,2022-11-30,87.00,1324.92,3.61
3821.00,Samarth Varma,2023-03-29,45.00,193.35,3.91
3822.00,Kaira Sane,2023-06-26,22.00,1838.95,3.95
3823.00,Prisha Bala,2023-05-23,77.00,1611.37,4.27
3824.00,Lagan Dube,2023-06-12,54.00,994.05,4.67
3825.00,Alia Roy,2023-01-16,45.00,521.45,4.16
3826.00,Sara Butala,2022-12-19,57.00,1952.31,3.55
3827.00,Tarini Edwin,2022-12-10,100.00,1879.01,3.17
3828.00,Pari Sami,2023-02-23,96.00,541.64,4.72
3829.00,Riaan Guha,2023-05-08,53.00,1577.90,3.95
3830.00,Devansh Chandran,2022-12-17,36.00,1181.65,4.79
3831.00,Madhup Bobal,2023-03-13,33.00,1259.61,3.93
3832.00,Nirvi Jaggi,2023-02-17,29.00,894.49,4.45
3833.00,Vidur Solanki,2023-07-06,86.00,563.52,3.49
3834.00,Hansh Raj,2023-06-18,54.00,997.62,3.09
3835.00,Fateh Chaudhuri,2022-08-13,33.00,1934.35,4.63
3836.00,Nirvi Sathe,2023-04-10,41.00,787.29,4.62
3837.00,Yuvraj  Rana,2023-02-22,21.00,1349.88,3.23
3838.00,Madhav Sahota,2022-11-24,80.00,1908.57,4.79
3839.00,Anvi Dhillon,2022-09-17,96.00,644.80,4.19
3840.00,Navya Dixit,2023-01-27,90.00,288.86,3.36
3841.00,Aradhya Buch,2022-11-10,57.00,954.93,4.41
3842.00,Divyansh Dugal,2023-07-07,98.00,1211.80,4.00
3843.00,Madhup Garde,2023-02-17,43.00,616.52,3.49
3844.00,Vardaniya Raj,2023-03-06,20.00,1102.67,3.40
3845.00,Dhruv Sastry,2023-04-25,59.00,1851.61,3.49
3846.00,Yasmin Bhavsar,2023-03-02,39.00,1395.23,3.96
3847.00,Jayant Ben,2023-07-06,31.00,1750.19,5.00
3848.00,Seher Handa,2023-03-21,75.00,1504.75,3.46
3849.00,Sana Rege,2023-06-23,46.00,1735.76,4.85
3850.00,Pihu Sama,2022-08-17,72.00,557.63,3.92
3851.00,Urvi Bawa,2023-02-15,88.00,1982.96,3.63
3852.00,Adira Gupta,2023-04-29,86.00,923.24,4.19
3853.00,Anvi Batra,2022-08-22,19.00,1595.05,3.62
3854.00,Tanya Walla,2022-12-18,62.00,138.38,3.61
3855.00,Fateh Seshadri,2023-03-05,68.00,761.75,3.94
3856.00,Aaryahi Sandhu,2023-05-13,89.00,1791.03,4.71
3857.00,Dhanuk Chad,2023-06-04,15.00,1787.24,4.08
3858.00,Aniruddh Singh,2022-12-27,53.00,1843.00,3.77
3859.00,Indrans Batra,2022-09-30,33.00,1989.05,4.44
3860.00,Jivin Sundaram,2022-12-04,65.00,1671.03,4.61
3861.00,Ehsaan Mannan,2022-08-23,61.00,626.39,4.94
3862.00,Siya Mandal,2022-10-21,25.00,768.84,4.36
3863.00,Aaina Dugar,2023-04-29,12.00,597.10,4.50
3864.00,Advika Shanker,2023-02-01,94.00,1088.08,3.40
3865.00,Nakul Dugar,2023-04-02,33.00,181.54,4.98
3866.00,Nayantara Deo,2022-08-28,17.00,1105.94,4.69
3867.00,Aniruddh Varughese,2023-01-31,14.00,1133.27,4.66
3868.00,Zain Sura,2023-01-23,39.00,900.32,3.79
3869.00,Nayantara Contractor,2022-09-01,13.00,1562.35,3.45
3870.00,Hridaan Iyengar,2022-09-09,42.00,545.52,3.86
3871.00,Samaira Hari,2022-11-14,19.00,326.53,4.06
3872.00,Chirag Gaba,2023-06-11,70.00,1044.84,3.90
3873.00,Reyansh Savant,2022-10-06,51.00,169.65,3.35
3874.00,Indrans Deshmukh,2022-12-27,93.00,1225.38,3.58
3875.00,Eshani Ganesh,2022-12-19,52.00,1824.00,4.39
3876.00,Shanaya Yogi,2022-12-02,84.00,772.64,3.84
3877.00,Zaina Reddy,2023-06-04,97.00,1542.12,3.97
3878.00,Kashvi Luthra,2022-10-27,25.00,1207.40,3.10
3879.00,Anaya Dugar,2022-12-07,93.00,1835.15,4.83
3880.00,Miraya Madan,2023-01-20,49.00,203.83,4.31
3881.00,Vaibhav Bassi,2023-04-01,64.00,1160.42,3.95
3882.00,Aradhya Zachariah,2023-06-19,76.00,1194.89,4.95
3883.00,Saksham Saini,2022-12-24,11.00,459.48,3.63
3884.00,Gokul Mann,2022-09-12,45.00,1884.35,4.22
3885.00,Yuvaan Loke,2022-10-26,20.00,889.89,3.08
3886.00,Aarush Dora,2023-03-07,99.00,418.88,4.19
3887.00,Kimaya Bava,2022-11-19,59.00,1994.15,4.26
3888.00,Heer Sibal,2022-11-02,74.00,1891.38,3.19
3889.00,Oorja Raja,2022-12-15,82.00,957.06,4.82
3890.00,Ivan Srinivasan,2023-06-16,80.00,283.33,3.94
3891.00,Anahita Wable,2022-09-15,66.00,1226.12,4.78
3892.00,Azad Bawa,2023-02-06,98.00,450.80,3.62
3893.00,Ishaan Bajaj,2022-09-03,99.00,1876.28,4.45
3894.00,Ira Shukla,2022-11-14,70.00,1431.26,3.99
3895.00,Bhavin Batta,2023-05-04,19.00,1495.84,3.99
3896.00,Ojas Dasgupta,2023-05-30,95.00,762.90,4.21
3897.00,Kashvi Sem,2023-05-20,59.00,551.94,3.55
3898.00,Tejas Lanka,2023-05-26,93.00,748.99,3.52
3899.00,Akarsh Kamdar,2022-10-20,100.00,1446.73,4.91
3900.00,Aarna Tailor,2022-10-12,28.00,398.55,4.88
3901.00,Veer Trivedi,2023-01-01,67.00,174.59,4.28
3902.00,Ahana  Tailor,2022-09-10,95.00,1478.60,4.89
3903.00,Jayesh Tripathi,2023-04-02,76.00,329.01,3.97
3904.00,Faiyaz Sarna,2022-08-19,43.00,1300.21,4.01
3905.00,Madhav Grewal,2022-10-02,32.00,1795.00,3.12
3906.00,Arnav Mandal,2023-01-29,46.00,1598.06,3.21
3907.00,Hrishita Mani,2022-09-05,41.00,418.01,4.52
3908.00,Dishani Varughese,2022-11-08,91.00,934.39,4.83
3909.00,Vidur Deshpande,2023-04-19,84.00,1731.39,4.70
3910.00,Lakshit Cheema,2022-11-21,89.00,1023.74,4.77
3911.00,Indrans Mane,2022-10-07,85.00,485.18,3.08
3912.00,Indrans Viswanathan,2023-05-01,31.00,1070.59,4.67
3913.00,Bhamini Sen,2023-05-15,48.00,1366.81,4.30
3914.00,Anahi Shere,2023-06-16,28.00,1188.14,4.62
3915.00,Vedika Bhargava,2022-12-09,33.00,880.11,3.28
3916.00,Shalv Roy,2022-11-18,77.00,970.84,3.55
3917.00,Anika Shere,2023-03-13,38.00,487.24,4.54
3918.00,Misha Dugar,2023-06-20,41.00,1565.32,4.43
3919.00,Vanya Basak,2023-05-16,34.00,1159.59,3.56
3920.00,Saira Kamdar,2022-10-24,96.00,135.97,4.86
3921.00,Anahi De,2023-06-30,43.00,680.71,3.75
3922.00,Aarna Walla,2023-04-06,68.00,528.53,4.79
3923.00,Shlok Devi,2022-10-22,62.00,930.84,4.23
